0.0175;702;185840;773;0.00165;9;651;-3.741;1;214;100.006;4.0;484;1;Love In Motion - feat. Mayer Hawthorne;Sebastian
0.00314;654;410897;734;0.000249;0;0.0802;-6.216;1;112;126.995;4.0;243;1;Save the World;Swedish House Mafia
0.0369;448;258653;733;0.0425;3;169;-6.238;1;0.0292;142.008;4.0;404;1;Myth;Beach House
0.0152;542;265480;854;0.0;8;0.0639;-5.041;1;0.0445;128.041;4.0;262;1;Ready 2 Go;Martin Solveig
0.00206;469;235301;821;0.00914;2;258;-5.055;0;0.0397;173.964;4.0;226;1;We Are Young - The Popopopops Remix;Juveniles
429;857;287200;889;5.21e-06;6;143;-4.382;1;0.0795;103.072;4.0;0.82;1;Bop Gun (One Nation) - Radio Edit;Ice Cube
0.000407;796;279952;774;812;9;0.0784;-4.833;0;0.0509;124.989;4.0;327;1;La Funky;Destructo feat. Oliver
0.0401;0.67;400742;897;0.0021;7;293;-5.19;0;0.0922;127.994;4.0;294;1;In My Mind (Axwell Remix);Ivan Gough & Feenixpawl feat. Georgi Kay
0.000299;697;238206;0.68;0.00674;2;125;-6.847;1;0.0318;98.002;4.0;288;1;On'n'On - Ruined by Rick Rubin;Justice
0.0193;352;248133;807;6.04e-06;0;0.0963;-7.781;1;173;90.772;4.0;0.0459;1;Don't Die;Killer Mike
122;687;357280;799;0.0011;1;107;-9.181;0;355;128.001;4.0;0.0397;1;Van Vogue;Azealia Banks
0.0998;666;285320;811;0.0614;11;0.0588;-5.079;0;0.0357;124.954;4.0;955;1;How Do You Do?;Hot Chip
0.0285;764;270680;768;0.0235;5;122;-5.614;1;0.0382;125.988;4.0;627;1;Night And Day;Hot Chip
0.0132;677;271480;0.86;0.0119;1;0.0487;-5.074;1;0.0348;121.989;4.0;793;1;Don't Deny Your Heart;Hot Chip
275;735;212333;801;0.0;1;137;-5.067;1;0.0554;123.094;4.0;491;1;Focused - feat. Kid Cudi;Wale
0.000483;286;242653;694;0.00252;6;0.0773;-7.481;1;0.0335;169.904;4.0;411;1;Neptune;Lemonade
0.00138;881;259200;564;0.0;2;0.0983;-5.239;1;232;100.032;4.0;0.36;1;Function - feat. YG, IAmSu & Problem;E-40
0.0086;246;237947;843;241;4;137;-10.022;1;0.0396;80.047;4.0;681;1;Didn't You;Cloud Nothings
0.000248;515;172520;876;156;5;0.0606;-5.448;1;0.0375;105.128;4.0;707;1;Search Party;Small Black
0.0227;816;222920;894;7.23e-05;6;331;-9.243;1;0.0819;99.995;4.0;968;1;Mi Swing es Tropical;Nickodemus
0.00569;715;346773;518;772;5;0.0983;-11.0;0;0.0699;129.87;4.0;923;1;Stock Exchange;Miss Kittin
0.0365;829;336906;637;0.0233;5;267;-9.481;0;0.0882;120.761;4.0;688;1;Changes;Crazy P
289;444;346360;978;778;6;171;-6.238;1;0.0998;125.371;4.0;463;1;Play This (Also);J Rocc
232;612;212944;725;11;6;395;-5.775;0;0.0966;195.972;4.0;153;1;Obedear;Purity Ring
0.0989;0.7;285211;718;0.0609;2;218;-5.882;1;0.0535;81.997;4.0;343;1;Slow Down;Poolside
0.000869;754;295867;877;0.0;2;0.0576;-3.486;1;0.0586;132.033;4.0;557;1;I Don't Like;Chief Keef
148;327;275286;654;0.00442;6;0.0939;-6.258;0;0.0364;102.532;3.0;262;1;Sleeping Ute;Grizzly Bear
0.0173;646;197132;778;0.0;1;0.0702;-7.44;0;103;127.813;4.0;173;1;Hands On the Wheel (feat. a$Ap Rocky);ScHoolboy Q
0.00991;486;252707;526;158;0;0.0976;-9.041;1;0.0272;75.461;4.0;726;1;The Kids Were Wrong;Memoryhouse
473;551;283373;504;664;7;0.0818;-11.166;1;0.0309;115.998;4.0;137;1;Walk With Me;Memoryhouse
0.0246;586;374133;806;0.000167;1;353;-9.542;1;0.0548;110.325;4.0;207;1;Her Fantasy;Matthew Dear
0.00909;694;337187;716;0.000814;7;0.0772;-7.468;1;0.0513;121.427;4.0;896;1;Der Kommissar;After The Fire
122;817;220987;528;0.0;1;284;-6.551;1;0.0656;100.997;4.0;161;1;Slow Down;Clyde Carson
0.0764;611;255320;677;0.0698;10;241;-6.745;0;34;166.04;4.0;233;1;Genesis;Grimes
419;727;239360;657;0.0;0;0.0624;-5.307;1;188;82.553;4.0;794;1;About to Die;Dirty Projectors
229;485;330920;793;784;0;406;-8.693;1;0.0573;131.951;4.0;295;1;Best Night;The War On Drugs
0.0413;0.52;269000;872;725;8;161;-8.104;1;0.0483;111.958;4.0;524;1;Brothers;The War On Drugs
0.000105;399;304907;761;0.0456;9;0.0757;-6.318;1;0.0334;140.084;4.0;244;1;We Own The Sky;M83
0.52;582;212602;903;779;0;243;-4.505;1;0.0335;119.457;4.0;902;1;Chicken Half;Sugarman Three
0.0833;852;237533;523;0.0;5;106;-6.716;0;32;130.154;4.0;648;1;Two Of Hearts;Stacey Q
0.0156;623;289640;806;0.0769;0;201;-8.533;1;0.0352;130.049;4.0;847;1;The Perfect Kiss;New Order
145;844;265400;688;0.00351;4;104;-8.594;0;291;96.671;4.0;747;1;Can I Kick It?;A Tribe Called Quest
0.0275;684;195373;603;0.000311;11;191;-8.127;0;0.0989;81.0;4.0;508;1;Sure Thing;Miguel
0.000103;498;322933;553;528;5;273;-6.193;1;0.0332;111.015;4.0;228;1;Kim & Jessie;M83
0.0329;162;247027;254;122;2;0.0631;-11.251;1;0.0359;108.943;4.0;0.0778;1;Outro;M83
0.0842;671;272175;784;0.0121;4;231;-5.514;0;0.0303;122.995;4.0;545;1;We Are the People;Empire of the Sun
597;792;239427;387;0.000106;8;0.0757;-8.192;0;0.0464;136.996;4.0;677;1;Look At Where We Are;Hot Chip
0.0801;417;213853;944;0.00141;9;0.0862;-5.192;1;0.0459;109.721;4.0;376;1;Don't Owe You a Thang;Gary Clark Jr.
0.0726;739;386907;526;0.0;4;215;-7.384;0;101;143.948;4.0;374;1;Money Trees;Kendrick Lamar
203;791;286213;916;0.0;2;0.0924;-2.009;1;178;103.709;4.0;0.62;1;Hood Pass Intact feat. MC Eiht;Dâm-Funk
0.00341;491;128187;935;348;1;121;-4.22;1;0.0343;157.993;4.0;964;1;Got No Money;FIDLAR
0.0581;748;306600;586;0.0;1;156;-2.554;1;0.0512;140.067;4.0;162;1;Birthday Song;2 Chainz
7.79e-05;351;141305;931;129;6;226;-5.746;0;0.0539;126.394;4.0;604;1;Oh;FIDLAR
1;0.48;139560;964;0.000273;7;131;-3.681;1;0.0656;98.496;4.0;579;1;No Waves;FIDLAR
3.41e-05;123;99413;963;0.0329;10;292;-4.182;1;0.0543;198.04;4.0;0.68;1;Wake Bake Skate;FIDLAR
0.00814;401;93267;972;878;0;382;-2.236;1;0.0886;152.839;4.0;405;1;No Ass;FIDLAR
0.00023;228;182600;886;848;9;307;-3.87;0;0.0497;165.201;4.0;499;1;Black Out Stout;FIDLAR
0.0214;465;295880;633;0.79;11;105;-9.493;0;0.0578;130.074;4.0;0.0451;1;Plague;Crystal Castles
0.11;438;192000;539;0.0;8;143;-9.578;1;166;166.649;5.0;0.0759;1;Kerosene;Crystal Castles
0.0036;396;186627;601;531;0;116;-9.347;1;0.0515;129.996;4.0;351;1;Wrath Of God;Crystal Castles
0.000183;596;178800;628;0.00767;5;187;-7.582;0;0.0503;139.965;4.0;0.52;1;Pale Flesh;Crystal Castles
0.000964;276;141627;766;858;7;0.15;-6.012;0;0.0373;158.188;4.0;547;1;Past Lives;DIIV
104;241;194600;588;0.00042;7;87;-6.914;1;0.0313;171.882;4.0;506;1;Pictures Of Matchstick Men;Status Quo
0.000341;821;397166;902;909;11;0.0898;-7.203;1;0.0542;112.98;4.0;269;1;Get Up;Craig Bratley
854;354;476164;228;0.8;0;113;-10.304;1;0.0296;82.758;3.0;0.0745;1;Cloud Atlas End Title;Tom Tykwer
0.0372;638;210160;897;0.00748;7;0.0691;-5.78;0;0.0504;133.948;4.0;915;1;Keep You;Wild Belle
0.0101;651;247360;642;0.000186;2;0.0902;-4.276;1;167;88.237;4.0;711;1;Anything New;Bibio
0.0543;625;193147;576;4.07e-05;11;187;-5.693;0;175;179.063;4.0;223;1;Adorn;Miguel
169;759;346160;772;0.0687;7;0.0668;-8.052;1;125;89.245;4.0;752;1;Louie Louie;Toots & The Maytals
0.0175;726;190360;664;0.0;0;195;-6.275;1;108;75.571;4.0;494;1;Under Mi Sensi;Barrington Levy
0.8;611;448315;0.9;872;1;0.19;-10.026;1;0.0593;129.729;4.0;322;1;Loner;Burial
0.0845;865;233300;549;158;0;81;-10.083;1;244;142.8;4.0;619;1;Murderer;Barrington Levy
0.00135;794;375179;481;883;6;0.0833;-11.97;1;149;114.003;4.0;314;1;Space Cakes - Original;Tanner Ross
0.0193;614;323600;677;518;9;108;-8.317;0;0.0323;126.477;4.0;726;1;There, There;Radiohead
0.0113;535;258413;857;0.00751;9;472;-5.2;0;0.0543;91.053;4.0;431;1;Nightcall;Kavinsky
453;815;230307;672;0.0;8;112;-5.675;1;0.27;151.362;4.0;813;1;Jacket & Tie;Toyan
0.00104;595;247175;794;0.00733;0;0.0693;-5.186;1;0.0345;131.619;4.0;685;1;Doom And Gloom - Jeff Bhasker Mix;The Rolling Stones
4.06e-05;683;230587;698;0.000113;9;58;-6.255;1;0.0395;125.999;4.0;962;1;All Of Me;Tanlines
0.0829;722;192026;619;0.0;9;0.0533;-8.324;0;352;140.031;4.0;606;1;Females Welcomed (feat. Reija Lee);Trinidad James
0.0985;647;277375;841;0.0;10;897;-2.507;1;164;139.963;4.0;886;1;Blueberry (Pills & Cocaine) (feat. Danny Brown);Darq E Freaker
0.000455;428;146227;972;0.000854;11;313;-4.329;0;0.0514;133.064;4.0;0.48;1;Max Can't Surf;FIDLAR
9.19e-06;325;109533;918;0.000288;2;276;-4.823;1;71;95.537;4.0;184;1;Wait for the Man;FIDLAR
74;912;400751;781;762;7;348;-7.018;0;0.0444;119.978;4.0;891;1;Inspector Norse;Todd Terje
0.0324;771;246573;416;0.0;0;111;-8.188;0;0.0894;131.952;4.0;218;1;Love Sosa;Chief Keef
0.00069;759;398615;764;719;10;116;-7.416;0;0.0446;117.996;4.0;315;1;This Time Around;Softwar
135;691;264213;737;0.0291;10;127;-5.758;0;0.0447;108.049;4.0;675;1;See Blind Through;Canyons
139;701;261120;822;0.0526;6;0.0726;-6.13;1;0.0366;129.03;4.0;739;1;Vowels = space and time;Grimes
263;736;260413;0.58;663;5;101;-9.643;0;0.0485;140.04;4.0;144;1;Be A Body;Grimes
131;564;171573;912;8.05e-06;5;369;-4.718;0;143;92.054;4.0;582;1;Unchained (The Payback / Untouchable);James Brown
164;824;181800;513;0.0;8;0.0487;-9.591;1;208;99.938;4.0;568;1;Stomp - Dirty;5kinAndBone5
0.0451;406;152040;0.74;722;0;637;-7.232;1;31;92.333;4.0;822;1;Borrowed Time;Parquet Courts
116;762;204293;883;0.0;0;0.3;-4.397;1;0.18;140.974;4.0;781;1;Young N*****;Gucci Mane
78;0.54;187847;0.77;0.0;7;0.0846;-7.748;1;354;99.882;4.0;0.62;1;All Gold Everything;Trinidad James
109;834;389508;481;822;8;111;-9.511;1;135;121.999;4.0;306;1;What I Might Do - Club Mix;Ben Pearce
0.00855;714;155337;905;2.55e-05;8;146;-2.663;1;0.0289;125.927;4.0;824;1;I Love It (feat. Charli XCX) - Original Version;Icona Pop
0.0015;0.36;162168;774;807;3;0.0996;-8.758;1;0.0384;80.205;4.0;664;1;Kenosha;Swearin'
18;609;209760;798;8.68e-06;5;434;-4.448;0;0.0404;130.034;4.0;405;1;Fineshrine;Purity Ring
0.0047;777;309180;688;0.69;8;96;-8.692;0;0.0681;126.019;4.0;0.18;1;Flow;Disclosure
135;749;267307;647;0.0;2;142;-6.878;1;137;146.024;4.0;196;1;C'Est La Vie;Booba
0.0202;0.67;260853;544;0.00792;1;0.14;-9.643;0;124;140.037;4.0;331;1;Caramel;Booba
0.00627;684;228907;637;0.0;9;297;-6.378;1;61;140.063;4.0;245;1;O.G;Booba
151;633;321627;0.85;0.0;5;0.0556;-5.915;0;344;97.933;4.0;761;1;HLM 3;Lunatic
49;594;457205;0.77;0.9;0;103;-7.082;1;0.0629;125.987;4.0;0.14;1;The Mighty Ming - Original Club Mix;Funkagenda
0.0119;473;196664;794;0.00218;9;418;-5.151;1;0.0462;139.313;4.0;293;1;Harlem Shake;Baauer
0.00207;931;255844;606;461;1;92;-8.366;1;269;94.018;4.0;865;1;Purp Walk;Lunice
432;744;232611;685;0.0;7;319;-8.332;1;0.34;87.675;4.0;0.56;1;Do You Like It? (Feat. Kool A.D);Chaz Van Queen
0.0452;752;150053;783;0.0;9;194;-7.507;1;151;159.912;4.0;611;1;Gucci On The Rise;Gucci Mane
0.00469;821;280173;469;0.0;8;141;-7.152;1;0.0473;132.002;4.0;321;1;Hate Bein' Sober;Chief Keef
0.00271;908;237293;513;0.0;2;141;-5.318;1;0.0973;130.047;4.0;256;1;Traffic;Lil Reese
0.0401;636;267147;702;0.0;11;105;-5.437;1;0.0743;125.998;4.0;471;1;Hold Me Back;Rick Ross
239;839;636213;583;0.0;1;262;-5.941;1;268;87.99;4.0;557;1;Oldie;Odd Future
0.0425;0.79;173160;531;0.0;8;266;-6.968;1;197;86.306;4.0;498;1;Started From the Bottom;Drake
0.0596;787;121874;0.81;125;5;625;-7.822;1;0.0993;77.505;4.0;606;1;Dum Dum;Baauer
0.000451;603;342020;978;493;11;404;-1.367;0;186;150.072;4.0;496;1;Higher - Extended;Just Blaze and Baauer
0.00402;937;225940;0.67;0.0;9;108;-6.149;1;107;136.029;4.0;592;1;Gone, Gone;Juicy J
0.0912;748;275907;703;0.0036;2;0.0635;-11.869;1;0.0663;110.615;4.0;618;1;Rock Creek Park;The Blackbyrds
0.00741;727;250587;235;0.0159;0;0.0769;-20.263;1;0.16;127.16;4.0;0.59;1;Leaving Babylon;Bad Brains
0.000117;857;222330;948;816;10;317;-6.901;0;204;140.002;4.0;669;1;Trap Shit V7;UZ
0.0295;793;432800;978;0.0331;11;0.0764;-9.229;0;0.0648;124.922;4.0;711;1;Good Life - Original 12'' Mix;Inner City
0.0492;738;461560;808;734;10;36;-9.772;0;0.0522;120.248;4.0;816;1;Big Fun - Original 12'' Mix;Inner City
0.00905;864;223071;0.86;0.0;11;183;-1.92;1;178;140.029;4.0;883;1;Piss Test (feat. Juicy J & Dany Brown);A-Trak
0.0234;688;219618;457;0.0;7;127;-9.86;1;0.0338;109.278;4.0;645;1;Can't Seem To Make You Mine;Sky Saxon & The Seeds
423;786;267160;525;461;1;0.0876;-8.271;0;0.0388;128.014;4.0;0.43;1;Borderline;Classixx
0.00201;734;394857;686;0.11;5;0.0408;-9.781;0;0.0761;128.021;4.0;543;1;Elevate - Q45 Remix;Toni Toni Lee
0.0196;765;246823;891;0.0145;9;0.0293;-6.43;0;0.0514;126.99;4.0;564;1;With You (feat. Alexis Taylor);Carte Blanche (feat. Alexis Taylor)
0.00263;725;238640;798;2.14e-06;0;0.0791;-6.75;0;162;124.045;4.0;0.72;1;Can't Shake This Feeling;Grum
14;962;156800;592;642;9;134;-11.716;0;108;130.684;4.0;361;1;Check Me Out Like;Blaqstarr
0.00167;845;292654;455;5.97e-05;11;0.0414;-5.209;1;0.0693;119.987;4.0;832;1;Second Summer;YACHT
0.000321;0.5;261587;0.95;0.0293;6;382;-4.333;1;0.0677;120.038;4.0;298;1;Demon To Lean On;Wavves
0.0537;648;322760;547;0.0439;5;0.0826;-6.547;1;0.0245;141.378;4.0;851;1;Walk In The Park;Beach House
0.00576;0.77;347387;0.69;0.0107;9;0.0684;-4.903;0;0.0977;118.989;4.0;721;1;Reckless (With Your Love);Azari & III
3.13e-05;0.61;420384;907;698;11;0.23;-5.857;0;0.0384;112.007;4.0;397;1;Reckless (With Your Love) - Tensnake Remix;Azari & III
0.00318;663;146906;877;0.00217;5;124;-3.37;0;0.0538;135.989;4.0;396;1;Never Be Your Woman (Shy FX Radio Edit) [feat. Emeli Sandé];Wiley
0.000548;831;155042;373;0.000362;1;0.1;-6.896;1;157;96.115;4.0;356;1;(Bonus) Break Her Down;Iamsu!
0.0482;653;141724;817;0.0;1;157;-5.077;1;239;135.345;4.0;493;1;Molly Ringwald;Danny Brown
8.34e-05;0.72;255135;748;0.0;5;0.11;-7.607;1;447;182.064;4.0;555;1;8 Feet Tall;Problem
769;808;118353;593;2.07e-06;1;111;-9.395;1;344;89.876;4.0;0.88;1;36 Chamber Flow;Flatbush Zombies
0.0302;798;216585;481;0.0;7;128;-10.488;1;314;127.136;4.0;0.64;1;Trill Hoe;Western Tink
0.00706;586;245733;915;236;6;192;-6.264;1;31;117.99;4.0;747;1;Saturday Love;Toro y Moi
0.15;695;240040;615;0.000212;7;0.0879;-5.325;0;42;124.015;4.0;425;1;Sweater Weather;The Neighbourhood
0.00749;587;250299;784;0.0126;9;264;-4.878;1;0.0469;139.99;4.0;0.13;1;Oh My - Club Mix;The Partysquad
0.0765;675;205533;862;0.000609;8;364;-5.309;0;0.0501;124.982;4.0;819;1;Saltkin;Purity Ring
116;671;239613;0.73;0.000356;8;201;-6.773;1;0.0369;112.011;4.0;302;1;Lofticries;Purity Ring
0.00221;632;156614;793;0.0;10;171;-4.171;0;102;189.992;4.0;393;1;Get It In;Iamsu!
0.0106;774;227327;0.92;433;11;146;-4.213;1;0.25;128.97;4.0;223;1;My Bad - Club Mix;The Partysquad
0.0415;941;207040;685;0.0;10;0.08;-5.24;1;0.0752;97.524;4.0;695;1;I'm Different;2 Chainz
0.0426;794;248413;811;1.07e-06;6;101;-8.966;0;38;116.047;4.0;865;1;Get Lucky - Radio Edit;Daft Punk
0.0436;805;192623;634;0.0;7;0.0579;-7.759;1;0.0535;143.944;4.0;0.76;1;Had A Dream;EMP DASME
0.00584;394;225680;669;0.0;7;334;-4.461;1;56;169.929;4.0;195;1;Recover;CHVRCHES
0.0347;635;224747;459;0.000184;2;77;-7.59;1;0.0491;114.865;4.0;345;1;Now Is Not the Time;CHVRCHES
0.00116;669;211042;765;0.0;8;312;-7.885;1;51;131.946;4.0;163;1;MDA;Problem
0.0637;742;304880;912;0.0;6;599;-1.188;0;0.13;137.975;4.0;562;1;Pop That;French Montana
244;624;205973;752;0.0;4;131;-5.43;1;121;134.021;4.0;862;1;Young & Gettin' It - feat. Kirko Bangz;Meek Mill
0.45;622;218480;628;0.0;7;251;-9.964;0;243;144.812;4.0;304;1;Best Wishes;Iamsu!
121;719;216000;0.66;0.0;2;127;-8.22;1;0.0829;119.996;4.0;357;1;Kids;Iamsu!
0.000478;525;200015;0.8;429;11;319;-11.484;1;122;80.032;4.0;0.52;1;Levitate;Paper Diamond
0.14;525;291162;538;117;11;95;-9.366;0;0.0783;175.953;4.0;791;1;Get Free (feat. Amber of Dirty Projectors);Major Lazer
0.000373;472;246427;855;0.93;0;887;-6.937;1;69;154.908;4.0;166;1;Balance;Future Islands
0.00417;0.9;262168;929;2.04e-05;7;524;-718;1;148;129.991;4.0;566;1;The Lion - Original Mix;The Partysquad
0.000839;802;334849;586;0.0212;5;0.0587;-6.245;1;103;128.011;4.0;407;1;For Your Love - Club Edit;The Partysquad
0.000423;723;358436;669;936;11;0.0751;-5.026;0;0.0582;126.013;4.0;156;1;For Your Love - Olav Basoski Remix;The Partysquad
284;797;253187;508;0.00859;9;356;-8.154;0;0.0455;118.032;4.0;958;1;Slippin’;Quadron
0.00255;869;224107;426;534;7;113;-8.187;1;202;127.059;4.0;457;1;Take You On;Peaches
0.0302;756;256933;595;1.98e-06;1;146;-6.924;1;0.0333;130.031;4.0;0.0681;1;One of Those Nights;Juicy J
0.0267;821;632693;793;1.37e-05;6;0.0751;-9.003;0;0.0391;116.009;4.0;0.91;1;Get Lucky - Daft Punk Remix;Daft Punk
0.000891;806;297907;772;864;6;101;-14.369;1;0.0856;125.325;4.0;436;1;No Way Back;Adonis
152;702;420107;504;5.11e-06;9;0.22;-16.794;1;342;121.374;4.0;794;1;Ride The Rhythm;On The House featuring Marshall Jefferson
0.0956;646;282791;929;1.12e-06;2;159;-1.501;1;194;128.995;4.0;229;1;Move Your Body - Extended Mix;Benny Benassi
0.000736;491;281853;883;3.19e-05;4;369;-4.986;0;0.0306;131.75;4.0;516;1;Rockin' In The Free World;Neil Young
28;291;192960;901;627;2;116;-2.327;0;0.0563;150.052;4.0;511;1;Feels Like We Only Go Backwards;Tame Impala
274;683;266173;776;0.0748;0;0.0885;-7.029;1;0.0754;126.18;4.0;667;1;Half Full Glass of Wine;Tame Impala
0.00845;799;207843;605;0.0143;7;485;-10.011;1;286;194.055;4.0;378;1;Bubble Butt [Radio Mix] [feat. Bruno Mars, 2 Chainz, Tyga & Mystic];Major Lazer
0.00968;836;230627;817;0.0;7;114;-5.672;1;0.0677;112.007;4.0;658;1;Wop (Official Version);J. Dash
0.0613;931;202199;415;0.0;7;59;-8.491;1;293;97.995;4.0;614;1;Don’t Drop That Thun Thun;Finatticz
0.00579;683;284267;989;0.00108;9;0.0964;-2.092;0;0.0616;91.558;4.0;0.78;1;Give It Away;Red Hot Chili Peppers
0.0472;379;570733;782;748;11;265;-8.163;1;0.0358;101.698;4.0;529;1;Wakin on a Pretty Day;Kurt Vile
0.000289;771;227143;949;602;8;595;-4.712;1;175;111.959;4.0;372;1;Hulk (Dillon Francis Remix);Clockwork
0.000183;695;295714;792;439;9;0.0638;-4.595;0;0.0328;112.008;4.0;424;1;Dill the Noise;Dillon Francis and Kill The Noise
0.000258;375;212947;804;694;7;322;-5.673;0;0.0372;154.066;4.0;394;1;Dead Sound;The Raveonettes
0.00533;421;164289;0.8;332;11;381;-5.85;1;303;189.935;4.0;0.0951;1;Rvtchet Bitch;Brillz & Teddy Tuxedo
0.0216;886;217893;474;0.0;1;88;-8.045;0;274;150.068;4.0;823;1;Swing;Savage
0.0597;0.65;242056;985;325;6;0.36;-3.406;0;133;153.009;4.0;667;1;You & Me - Baauer Remix;Disclosure
0.0155;0.76;285651;944;0.85;6;363;-3.793;0;0.0733;123.985;4.0;294;1;Next Order;Dog Blood
0.0645;824;180107;883;0.0707;0;409;-2.715;1;108;127.989;4.0;846;1;It's You;Duck Sauce
0.0553;482;350120;0.72;2.07e-06;2;461;-6.812;1;271;90.999;4.0;222;1;m.A.A.d city;Kendrick Lamar
0.00778;786;263120;604;0.0;6;102;-8.372;1;0.0614;140.054;4.0;502;1;Bounce It;Juicy J
0.00842;853;139240;578;0.0;10;95;-4.897;0;0.2;98.027;4.0;566;1;Pu$$y Magnet (feat. Keayshawn);Roach Gigz
315;794;236280;0.82;0.0;11;531;-5.214;1;152;140.042;4.0;821;1;Fashion Killa;A$AP Rocky
114;725;251333;661;0.0;7;291;-3.903;1;131;127.82;4.0;432;1;I Wanna Be With You;DJ Khaled
25;854;207264;0.46;0.0;10;128;-9.71;0;0.14;97.512;4.0;492;1;Gas Pedal (feat. IamSu);Sage The Gemini
436;862;198531;364;0.0;11;0.0688;-9.727;0;137;97.51;4.0;766;1;Red Nose;Sage The Gemini
461;432;262857;703;0.0;10;779;-3.845;0;332;187.302;3.0;675;1;U.O.E.N.O. Remix (feat. Future, Wiz Khalifa);Rocko
0.0235;847;246100;713;0.0;6;331;-3.89;0;241;132.063;4.0;338;1;VERSACE;Flap Jack
444;654;165432;794;0.0;1;127;-4.307;1;322;96.973;4.0;464;1;Strictly 4 My Jeeps;Action Bronson
0.000134;701;389493;914;0.000137;7;169;-4.463;1;129;123.966;4.0;372;1;The Giver - Original Mix;Duke Dumont
0.00264;844;310334;728;865;11;0.0544;-6.805;0;0.0582;124.297;4.0;635;1;Lean & Bounce;Duke Dumont
155;582;311093;884;0.0;8;0.0725;-5.635;0;166;150.195;4.0;0.67;1;Swishas and Dosha - Main Version - Clean;UGK
0.0352;697;172760;682;0.0;7;664;-9.022;1;219;155.742;4.0;672;1;Players Anthem;UGK
3;766;227027;453;3.49e-05;6;0.0923;-6.651;0;67;100.002;4.0;346;1;Hold On, We're Going Home;Drake
426;872;188347;541;0.000789;5;132;-5.911;1;103;95.971;4.0;653;1;Living;2 Chainz
0.0152;621;335156;813;0.0;6;691;-3.59;0;158;141.91;4.0;524;1;Taylor Gang - Bonus Track;Wiz Khalifa
311;675;205740;617;0.0;10;0.19;-7.74;1;256;140.124;4.0;508;1;I'm A Martian;Brian Pumper
104;689;229853;879;0.0376;0;0.49;-4.03;0;0.0978;170.036;4.0;544;1;The Drop;Bro Safari
11;0.63;160858;664;82;9;105;-7.245;1;172;179.955;4.0;231;1;Drippin;MiM0SA
0.00246;514;296400;0.75;0.0285;2;139;-7.847;1;28;86.018;4.0;551;1;Heaven;TR/ST
0.0557;599;222160;677;0.00018;11;434;-6.328;1;0.0314;126.012;4.0;108;1;I Need You;Glass Figure
0.0281;0.64;197120;888;8.01e-05;1;0.0584;-5.251;0;169;87.93;4.0;664;1;From Nowhere;Dan Croll
475;599;228467;533;0.00153;9;235;-14.032;0;0.0472;122.262;4.0;609;1;I Follow Rivers;Lykke Li
356;667;234994;901;0.00393;9;0.0774;-3.719;0;0.0275;140.026;4.0;824;1;L'Amour Parfait;Yelle
109;742;214693;0.77;0.0239;10;104;-6.339;0;0.0514;96.988;4.0;687;1;Northern Lights;Kate Boy
0.0938;874;281373;704;0.0;9;409;-6.27;1;102;119.954;4.0;444;1;Shabba;A$AP Ferg
152;726;178507;834;683;10;0.0845;-5.564;1;0.0565;130.04;4.0;574;1;Work;A$AP Ferg
0.0247;834;285947;732;0.0;1;112;-5.121;1;138;130.011;4.0;308;1;Work REMIX;A$AP Ferg
0.00469;712;252313;865;0.0412;1;121;-6.411;1;83;113.015;4.0;831;1;The Way We Are;Kate Boy
422;422;260276;641;0.0;10;317;-4.947;0;323;187.027;3.0;668;1;U.O.E.N.O. (feat. Rick Ross, Future);Rocko
268;651;182384;773;0.0;6;172;-6.855;0;262;129.882;4.0;418;1;Now You Do;A-1
0.00142;728;294011;0.77;229;10;603;-4.945;0;0.0426;108.991;4.0;668;1;Holding On - Jerome LOL Remix;Classixx
0.0296;907;849960;643;0.0265;1;105;-8.657;0;0.0549;124.909;4.0;363;1;Music Is the Answer - Original Extended 12-Inch Mix;Celeda
0.00255;855;233272;898;2.95e-05;7;0.0563;-3.863;1;61;135.965;4.0;525;1;Test Me - UZ Remix;Flosstradamus & DJ Sliink
0.000901;769;215294;792;0.0;7;385;-4.086;1;111;136.021;4.0;323;1;Test Me;Flosstradamus & DJ Sliink
0.00525;0.7;307467;675;0.0;2;657;-6.362;1;149;124.882;4.0;227;1;No New Friends - SFTB Remix;DJ Khaled
0.0215;825;199973;489;0.0;11;111;-9.32;1;263;96.99;4.0;424;1;R.I.P.;Jeezy
15;607;216453;913;118;11;164;-6.822;1;69;124.677;4.0;517;1;Baby Blue;Badfinger
0.0193;751;211825;882;0.0;1;0.15;-5.605;1;0.0819;140.103;4.0;657;1;Dip;Danny Brown
0.32;723;210880;848;0.0;5;144;-7.11;1;0.0833;116.021;4.0;261;1;25 Bucks [feat. Purity Ring];Danny Brown
0.00152;626;299383;888;0.0551;9;243;-4.981;0;0.0461;126.976;4.0;728;1;Fascism;Sam Sparro
0.00723;743;259683;633;0.0;9;246;-8.224;1;235;85.041;4.0;398;1;Marc Jacobs;Riff Raff
224;752;437293;767;931;5;0.0833;-8.022;0;0.0469;117.973;4.0;564;1;One Of Us - Original Mix;Iron Galaxy & Sexlife
0.000768;0.66;214636;763;0.0389;4;0.0637;-6.832;0;0.0636;137.932;4.0;661;1;Can We Go Up?;Paper Diamond
0.00144;211;162436;963;0.000732;7;162;-4.061;1;118;128.113;3.0;395;1;This Lonely Morning;Best Coast
0.0252;528;290933;514;0.0894;2;0.0725;-11.909;1;133;122.872;4.0;428;1;Time Has Come Today;The Chambers Brothers
